,Unnamed: 0,Основное средство,Инвентарный номер,ОКОФ,Амортизационная группа,Способ начисления амортизации,Дата принятия к учету,Состояние,Срок полезного использования,"Мес. норма износа, %","Износ, %",Балансовая стоимость,Количество,Сумма амортизации,Остаточная стоимость
4229,4 220,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001085,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4230,4 221,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001086,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4231,4 222,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001087,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4232,4 223,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001088,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4233,4 224,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001089,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4234,4 225,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001090,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4235,4 226,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001091,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4236,4 227,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001092,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4237,4 228,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001093,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4238,4 229,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001094,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4239,4 230,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001095,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4240,4 231,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001096,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4241,4 232,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001097,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4242,4 233,Вешалка напольная КР-10 черный (стойка + вешалка),41013606001098,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,1793.6,1.0,0.0,1793.6
4243,4 234,Вешалка напольная на колёсах М 13 (109х74х184) черный,41013606001099,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,3681.6,1.0,0.0,3681.6
4244,4 235,Вешалка напольная на колёсах М 13 (109х74х184) черный,41013606001100,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,3681.6,1.0,0.0,3681.6
4245,4 236,Вешалка напольная на колёсах М 13 (109х74х184) черный,41013606001101,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,3681.6,1.0,0.0,3681.6
4246,4 237,Вешалка напольная на колёсах М 13 (109х74х184) черный,41013606001102,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,3681.6,1.0,0.0,3681.6
4247,4 238,Вешалка напольная на колёсах М 13 (109х74х184) черный,41013606001103,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,3681.6,1.0,0.0,3681.6
4248,4 239,Гардероб,41013606001104,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4249,4 240,Гардероб,41013606001105,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4250,4 241,Гардероб,41013606001106,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4251,4 242,Гардероб,41013606001107,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4252,4 243,Гардероб,41013606001108,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4253,4 244,Гардероб,41013606001109,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4254,4 245,Гардероб,41013606001110,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4255,4 246,Гардероб,41013606001111,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4256,4 247,Гардероб,41013606001112,330.00.00.00.000,6.0,,07.03.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4257,4 248,Шкаф для документов,41013606001610,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4258,4 249,Шкаф для документов,41013606001611,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4259,4 250,Шкаф для документов,41013606001612,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4260,4 251,Шкаф для документов,41013606001613,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4261,4 252,Шкаф для документов,41013606001614,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4262,4 253,Шкаф для документов,41013606001615,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4263,4 254,Шкаф для документов,41013606001616,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4264,4 255,Шкаф для документов,41013606001617,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4265,4 256,Шкаф для документов,41013606001618,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4266,4 257,Шкаф для документов,41013606001619,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4267,4 258,Шкаф для документов,41013606001620,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4268,4 259,Шкаф для документов,41013606001621,330.00.00.00.000,6.0,,13.03.2018,Введено в эксплуатацию,,-,-,7257.0,1.0,0.0,7257.0
4269,4 260,Кресло KF-2/oregon-10 молочный,41013606001126,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4270,4 261,Кресло KF-2/oregon-10 молочный,41013606001127,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4271,4 262,Кресло KF-2/oregon-10 молочный,41013606001128,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4272,4 263,Кресло KF-2/oregon-10 молочный,41013606001129,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4273,4 264,Кресло KF-2/oregon-10 молочный,41013606001130,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4274,4 265,Кресло KF-2/oregon-10 молочный,41013606001131,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4275,4 266,Кресло KF-2/oregon-10 молочный,41013606001132,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4276,4 267,Кресло KF-2/oregon-10 молочный,41013606001133,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4277,4 268,Кресло KF-2/oregon-10 молочный,41013606001134,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4278,4 269,Кресло KF-2/oregon-10 молочный,41013606001135,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4279,4 270,Кресло KF-2/oregon-10 молочный,41013606001136,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4280,4 271,Кресло KF-2/oregon-10 молочный,41013606001137,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4281,4 272,Кресло KF-2/oregon-10 молочный,41013606001138,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4282,4 273,Кресло KF-2/oregon-10 молочный,41013606001139,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4283,4 274,Кресло KF-2/oregon-10 молочный,41013606001140,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4284,4 275,Кресло KF-2/oregon-10 молочный,41013606001141,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4285,4 276,Кресло KF-2/oregon-10 молочный,41013606001142,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4286,4 277,Кресло KF-2/oregon-10 молочный,41013606001143,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4287,4 278,Кресло KF-2/oregon-10 молочный,41013606001144,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4288,4 279,Кресло KF-2/oregon-10 молочный,41013606001145,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4289,4 280,Кресло KF-2/oregon-10 молочный,41013606001146,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4290,4 281,Кресло KF-2/oregon-10 молочный,41013606001147,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4291,4 282,Кресло KF-2/oregon-10 молочный,41013606001148,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,3094.3,1.0,0.0,3094.3
4292,4 283,"Светильник настольный Эра NLED-450 белый, LED, 5W, выключатель на основании ОРН1 054-652560/77",,330.28.23.2,4.0,,21.02.2018,Введено в эксплуатацию,,-,-,35760.0,24.0,0.0,35760.0
4293,4 284,Лампа настольная (UL-00000805) Uniel TLD-531 White/LED/400Lm/4500K/Dimmer ОРН1 054-066-0377/77,,330.00.00.00.000,6.0,,30.05.2018,Введено в эксплуатацию,,-,-,25924.5,21.0,0.0,25924.5
4294,4 285,"""Domino"" URO120, белый/алюминий, Стол круглый 120 см (опора круглого сечения)",41013606000115,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7950.0,1.0,0.0,7950.0
4295,4 286,"""Domino"" URO120, белый/алюминий, Стол круглый 120 см (опора круглого сечения)",41013606000116,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7950.0,1.0,0.0,7950.0
4296,4 287,"""Domino"" URO120, белый/алюминий, Стол круглый 120 см (опора круглого сечения)",41013606000117,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7950.0,1.0,0.0,7950.0
4297,4 288,"""Domino"" URO120, белый/алюминий, Стол круглый 120 см (опора круглого сечения)",41013606000118,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7950.0,1.0,0.0,7950.0
4298,4 289,"""Domino"" URO120, белый/алюминий, Стол круглый 120 см (опора круглого сечения)",41013606000119,330.00.00.00.000,6.0,,04.06.2018,Введено в эксплуатацию,,-,-,7950.0,1.0,0.0,7950.0
4299,4 290,"""Domino"" URO100, белый/алюминий, Стол круглый 100 см (опора круглого сечения)",41013606000120,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7275.0,1.0,0.0,7275.0
4300,4 291,"""Domino"" URO100, белый/алюминий, Стол круглый 100 см (опора круглого сечения)",41013606000121,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7275.0,1.0,0.0,7275.0
4301,4 292,"""Domino"" URO100, белый/алюминий, Стол круглый 100 см (опора круглого сечения)",41013606000122,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7275.0,1.0,0.0,7275.0
4302,4 293,"""Domino"" URO100, белый/алюминий, Стол круглый 100 см (опора круглого сечения)",41013606000123,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7275.0,1.0,0.0,7275.0
4303,4 294,"""Domino"" URO100, белый/алюминий, Стол круглый 100 см (опора круглого сечения)",41013606000124,330.00.00.00.000,6.0,,28.03.2018,Введено в эксплуатацию,,-,-,7275.0,1.0,0.0,7275.0
4304,4 295,"Стул ИЗО/черный(53,5х58х77)",41013606000125,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4305,4 296,"Стул ИЗО/черный(53,5х58х77)",41013606000126,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4306,4 297,"Стул ИЗО/черный(53,5х58х77)",41013606000127,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4307,4 298,"Стул ИЗО/черный(53,5х58х77)",41013606000128,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4308,4 299,"Стул ИЗО/черный(53,5х58х77)",41013606000129,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4309,4 300,"Стул ИЗО/черный(53,5х58х77)",41013606000130,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4310,4 301,"Стул ИЗО/черный(53,5х58х77)",41013606000131,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4311,4 302,"Стул ИЗО/черный(53,5х58х77)",41013606000132,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4312,4 303,"Стул ИЗО/черный(53,5х58х77)",41013606000133,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4313,4 304,"Стул ИЗО/черный(53,5х58х77)",41013606000134,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4314,4 305,"Стул ИЗО/черный(53,5х58х77)",41013606000135,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4315,4 306,"Стул ИЗО/черный(53,5х58х77)",41013606000136,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4316,4 307,"Стул ИЗО/черный(53,5х58х77)",41013606000137,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4317,4 308,"Стул ИЗО/черный(53,5х58х77)",41013606000138,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4318,4 309,"Стул ИЗО/черный(53,5х58х77)",41013606000139,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4319,4 310,"Стул ИЗО/черный(53,5х58х77)",41013606000140,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4320,4 311,"Стул ИЗО/черный(53,5х58х77)",41013606000141,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4321,4 312,"Стул ИЗО/черный(53,5х58х77)",41013606000142,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4322,4 313,"Стул ИЗО/черный(53,5х58х77)",41013606000143,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4323,4 314,"Стул ИЗО/черный(53,5х58х77)",41013606000144,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4324,4 315,"Стул ИЗО/черный(53,5х58х77)",41013606000145,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4325,4 316,"Стул ИЗО/черный(53,5х58х77)",41013606000146,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4326,4 317,"Стул ИЗО/черный(53,5х58х77)",41013606000147,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4327,4 318,"Стул ИЗО/черный(53,5х58х77)",41013606000148,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4328,4 319,"Стул ИЗО/черный(53,5х58х77)",41013606000149,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,745.76,1.0,0.0,745.76
4329,4 320,"Стул ИЗО черный (53,5x58x82)",51013606000001,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1002.99,1.0,0.0,1002.99
4330,4 321,"Стул ИЗО черный (53,5x58x82)",51013606000002,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4331,4 322,"Стул ИЗО черный (53,5x58x82)",51013606000003,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4332,4 323,"Стул ИЗО черный (53,5x58x82)",51013606000004,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4333,4 324,"Стул ИЗО черный (53,5x58x82)",51013606000005,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4334,4 325,"Стул ИЗО черный (53,5x58x82)",51013606000006,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4335,4 326,"Стул ИЗО черный (53,5x58x82)",51013606000007,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4336,4 327,"Стул ИЗО черный (53,5x58x82)",51013606000008,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4337,4 328,"Стул ИЗО черный (53,5x58x82)",51013606000009,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4338,4 329,"Стул ИЗО черный (53,5x58x82)",51013606000010,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4339,4 330,"Стул ИЗО черный (53,5x58x82)",51013606000011,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4340,4 331,"Стул ИЗО черный (53,5x58x82)",51013606000012,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4341,4 332,"Стул ИЗО черный (53,5x58x82)",51013606000013,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4342,4 333,"Стул ИЗО черный (53,5x58x82)",51013606000014,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4343,4 334,"Стул ИЗО черный (53,5x58x82)",51013606000015,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,1003.0,1.0,0.0,1003.0
4344,4 335,Кресло руководителя черный(64*62*110/119),51013606000016,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,4324.39,1.0,0.0,4324.39
4345,4 336,Кресло руководителя черный(64*62*110/119),51013606000017,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,4324.39,1.0,0.0,4324.39
4346,4 337,Кресло руководителя черный(64*62*110/119),51013606000018,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,4324.39,1.0,0.0,4324.39
4347,4 338,Кресло руководителя черный(64*62*110/119),51013606000019,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,4324.39,1.0,0.0,4324.39
4348,4 339,Кресло руководителя черный(64*62*110/119),51013606000024,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,4324.41,1.0,0.0,4324.41
4349,4 340,Кресло руководителя черный(64*62*110/119),51013606000030,330.00.00.00.000,6.0,,25.04.2018,Введено в эксплуатацию,,-,-,4324.41,1.0,0.0,4324.41
4350,4 341,"Печь СВЧ SUPRA MWS-2117MW, 21л., 700Вт., белый",41013605000005,330.28.21.1,5.0,,31.03.2018,Введено в эксплуатацию,,-,-,4368.36,1.0,0.0,4368.36
4351,4 342,"Печь СВЧ SUPRA MWS-2117MW, 21л., 700Вт., белый",41013605000006,330.28.21.1,5.0,,21.03.2018,Введено в эксплуатацию,,-,-,4368.36,1.0,0.0,4368.36
4352,4 343,"Печь СВЧ SUPRA MWS-2117MW, 21л., 700Вт., белый",41013605000007,330.28.21.1,5.0,,21.03.2018,Введено в эксплуатацию,,-,-,4368.36,1.0,0.0,4368.36
4353,4 344,"Печь СВЧ SUPRA MWS-2117MW, 21л., 700Вт., белый",41013605000009,330.28.21.1,5.0,,21.03.2018,Введено в эксплуатацию,,-,-,4368.36,1.0,0.0,4368.36
4354,4 345,"Шкаф однодверный навесной, корпус ДСП 18мм, фасад - МДФ, цвет - темно-серый 600x400х300",41013606000169,330.00.00.00.000,4.0,,01.02.2018,Введено в эксплуатацию,,-,-,9330.0,1.0,0.0,9330.0
4355,4 346,"Шкаф однодверный навесной, корпус ДСП 18мм, фасад - МДФ, цвет - темно-серый 600x400х300",41013606000170,330.00.00.00.000,4.0,,01.02.2018,Введено в эксплуатацию,,-,-,9330.0,1.0,0.0,9330.0
4356,4 347,"Шкаф однодверный навесной, корпус ДСП 18мм, фасад - МДФ, цвет - темно-серый 600x549х560",41013606000171,330.00.00.00.000,4.0,,01.02.2018,Введено в эксплуатацию,,-,-,8236.0,1.0,0.0,8236.0
4357,4 348,"Шкаф однодверный навесной, корпус ДСП 18мм, фасад - МДФ, цвет - темно-серый 600x549х560",41013606000172,330.00.00.00.000,4.0,,01.02.2018,Введено в эксплуатацию,,-,-,8236.0,1.0,0.0,8236.0
4358,4 349,"Шкаф однодверный навесной, корпус ДСП 18мм, фасад - МДФ, цвет - темно-серый 600x549х560",41013606000173,330.00.00.00.000,4.0,,01.02.2018,Введено в эксплуатацию,,-,-,8236.0,1.0,0.0,8236.0
4359,4 350,"Шкаф однодверный навесной, корпус ДСП 18мм, фасад - МДФ, цвет - темно-серый 600x1098х300",41013606000176,330.00.00.00.000,4.0,,31.01.2018,Введено в эксплуатацию,,-,-,9080.0,1.0,0.0,9080.0
4360,4 351,Гардероб,41013606000151,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4361,4 352,Гардероб,41013606000152,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4362,4 353,Гардероб,41013606000153,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4363,4 354,Гардероб,41013606000154,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4364,4 355,Гардероб,41013606000155,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4365,4 356,Гардероб,41013606000156,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4366,4 357,Гардероб,41013606000157,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4367,4 358,Гардероб,41013606000158,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4368,4 359,Гардероб,41013606000159,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4369,4 360,Гардероб,41013606000160,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4370,4 361,Гардероб,41013606000161,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4371,4 362,Гардероб,41013606000162,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4372,4 363,Гардероб,41013606000163,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4373,4 364,Гардероб,41013606000164,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4374,4 365,Гардероб,41013606000165,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4375,4 366,Гардероб,41013606000166,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,6028.62,1.0,0.0,6028.62
4376,4 367,Стол рабочий,41013606000177,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,7740.0,1.0,0.0,7740.0
4377,4 368,Стол рабочий,41013606000178,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,7740.0,1.0,0.0,7740.0
4378,4 369,Стол рабочий,41013606000179,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,7740.0,1.0,0.0,7740.0
4379,4 370,Стол рабочий,41013606000180,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,7740.0,1.0,0.0,7740.0
4380,4 371,Стол рабочий,41013606000181,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,7740.0,1.0,0.0,7740.0
4381,4 372,Стол рабочий,41013606000182,330.00.00.00.000,6.0,,13.04.2018,Введено в эксплуатацию,,-,-,7740.0,1.0,0.0,7740.0
